,dates,sum,ids,shop
467,13 Jan 2023 01:24 PM,18593,11632,Зелёный
468,09 Jan 2023 05:15 AM,1440,15377,Оранжевый
469,26 Dec 2022 07:20 PM,17967,13585,Чёрный
470,30 Dec 2022 11:07 AM,11587,13999,Фиолетовый
471,04 Jan 2023 06:48 PM,4962,10466,Красный
472,04 Feb 2023 12:57 PM,7295,12115,Оранжевый
473,20 Dec 2022 07:27 PM,17597,13699,Зелёный
474,19 Jan 2023 04:08 AM,2892,12290,Чёрный
475,30 Dec 2022 07:54 PM,16672,11588,Фиолетовый
476,03 Jan 2023 11:41 AM,16950,12444,Синий
477,03 Feb 2023 10:24 AM,15202,10124,Чёрный
478,14 Jan 2023 08:29 PM,8598,12203,Красный
479,09 Jan 2023 02:04 PM,7803,10023,Чёрный
480,27 Dec 2022 02:19 PM,18002,13806,Оранжевый
481,28 Dec 2022 07:52 AM,19589,13907,Зелёный
482,20 Jan 2023 08:06 PM,14318,12331,Красный
483,19 Jan 2023 09:39 AM,15085,12537,Оранжевый
484,24 Dec 2022 04:46 AM,5391,11758,Жёлтый
485,27 Jan 2023 05:55 AM,11376,14327,Фиолетовый
486,26 Jan 2023 10:08 PM,14526,11418,Чёрный
487,31 Jan 2023 05:49 PM,2243,12166,Синий
488,13 Jan 2023 03:08 PM,9189,14617,Фиолетовый
489,19 Jan 2023 09:02 AM,16624,15227,Жёлтый
490,22 Dec 2022 09:22 AM,19018,15699,Чёрный
491,22 Jan 2023 03:03 PM,12892,13973,Синий
492,29 Dec 2022 11:43 PM,19412,11346,Зелёный
493,21 Dec 2022 02:42 PM,7087,10473,Фиолетовый
494,16 Jan 2023 06:12 PM,10400,12973,Красный
495,16 Dec 2022 08:11 AM,8410,11143,Зелёный
496,30 Dec 2022 08:52 PM,3898,10426,Чёрный
497,06 Feb 2023 06:57 AM,16785,15116,Синий
498,31 Dec 2022 12:45 AM,14151,15040,Оранжевый
499,23 Jan 2023 06:15 PM,17905,10562,Синий
500,20 Dec 2022 10:14 PM,1599,12356,Жёлтый
501,03 Jan 2023 09:23 PM,3276,12961,Зелёный
502,04 Feb 2023 12:09 PM,16681,14344,Голубой
503,01 Jan 2023 01:17 PM,16717,10982,Красный
504,26 Dec 2022 03:53 PM,651,13465,Фиолетовый
505,08 Jan 2023 11:17 AM,6147,13001,Оранжевый
506,21 Jan 2023 10:04 AM,2323,12169,Синий
507,03 Feb 2023 05:34 PM,12447,14378,Фиолетовый
508,03 Jan 2023 01:45 PM,4733,12765,Красный
509,10 Jan 2023 12:28 PM,2122,15781,Оранжевый
510,16 Jan 2023 09:33 AM,10255,11659,Зелёный
511,10 Jan 2023 03:17 AM,11894,15821,Фиолетовый
512,04 Feb 2023 03:37 AM,8898,13063,Голубой
513,02 Feb 2023 05:12 AM,6982,11990,Голубой
514,02 Jan 2023 04:54 PM,10073,12758,Фиолетовый
515,16 Dec 2022 10:11 PM,10492,12502,Зелёный
516,23 Jan 2023 08:13 PM,7969,12238,Жёлтый
517,28 Dec 2022 12:16 PM,14608,10246,Чёрный
518,10 Jan 2023 07:00 PM,1397,14158,Синий
519,19 Jan 2023 06:15 PM,14810,15759,Жёлтый
520,08 Jan 2023 05:03 PM,10083,10792,Чёрный
521,02 Feb 2023 02:27 AM,18644,11162,Фиолетовый
522,18 Dec 2022 06:37 AM,16889,12949,Голубой
523,28 Dec 2022 02:49 PM,9397,15543,Жёлтый
524,01 Feb 2023 08:19 PM,2628,15889,Синий
525,10 Jan 2023 10:26 PM,19517,11591,Чёрный
526,30 Dec 2022 04:27 AM,2407,13544,Оранжевый
527,16 Jan 2023 01:00 PM,523,14125,Голубой
528,23 Jan 2023 04:16 PM,4484,12968,Фиолетовый
529,19 Dec 2022 08:02 PM,7017,13173,Оранжевый
530,07 Feb 2023 11:40 PM,19781,12699,Оранжевый
531,09 Jan 2023 10:47 PM,10989,13684,Красный
532,28 Dec 2022 10:36 AM,19457,11251,Жёлтый
533,04 Jan 2023 04:39 PM,18533,12088,Голубой
534,07 Jan 2023 05:40 AM,13600,10558,Голубой
535,30 Dec 2022 10:19 PM,1070,14235,Оранжевый
536,07 Jan 2023 07:26 AM,4360,11655,Фиолетовый
537,16 Dec 2022 08:26 AM,13853,12901,Жёлтый
538,11 Jan 2023 01:26 PM,10847,12576,Чёрный
539,29 Dec 2022 12:55 PM,4465,15010,Жёлтый
540,16 Dec 2022 12:43 PM,18578,14659,Жёлтый
541,25 Jan 2023 01:32 PM,10957,14864,Красный
542,26 Jan 2023 03:10 PM,8093,12752,Чёрный
543,29 Dec 2022 08:43 AM,10994,15936,Фиолетовый
544,29 Dec 2022 04:15 PM,15890,15344,Оранжевый
545,26 Jan 2023 01:38 PM,2026,11282,Голубой
546,12 Jan 2023 05:03 PM,15045,13815,Оранжевый
547,05 Feb 2023 04:57 PM,12660,12192,Оранжевый
548,29 Dec 2022 08:41 AM,15652,10873,Синий
549,07 Feb 2023 12:20 AM,400,13385,Голубой
550,30 Jan 2023 06:03 AM,10942,13788,Фиолетовый
551,07 Feb 2023 07:54 PM,8003,11574,Синий
552,04 Jan 2023 09:58 AM,14643,15723,Фиолетовый
553,08 Jan 2023 12:51 PM,19489,13949,Фиолетовый
554,27 Jan 2023 11:00 AM,8808,11492,Фиолетовый
555,05 Jan 2023 08:35 PM,5564,10602,Чёрный
556,14 Dec 2022 10:44 AM,8021,12377,Жёлтый
557,13 Dec 2022 03:39 PM,11165,10957,Синий
558,04 Feb 2023 03:43 AM,9804,11878,Синий
559,13 Dec 2022 08:58 AM,8510,12590,Фиолетовый
560,15 Jan 2023 04:16 PM,5525,15041,Зелёный
561,27 Dec 2022 04:02 PM,5014,15986,Красный
562,17 Jan 2023 01:35 PM,2390,10855,Оранжевый
563,29 Dec 2022 02:52 PM,2350,11785,Голубой
564,20 Jan 2023 08:23 PM,15244,12604,Зелёный
565,03 Jan 2023 04:15 PM,1773,13315,Зелёный
566,14 Dec 2022 08:59 PM,13078,10706,Красный
567,17 Dec 2022 07:41 PM,857,11292,Оранжевый
568,19 Jan 2023 07:43 AM,569,10844,Красный
569,04 Jan 2023 02:03 AM,8313,10798,Чёрный
570,09 Jan 2023 03:40 AM,8807,10085,Голубой
571,12 Jan 2023 07:37 PM,13491,10843,Чёрный
572,20 Dec 2022 10:24 AM,9677,11061,Зелёный
573,06 Jan 2023 10:13 AM,15012,15859,Чёрный
574,17 Jan 2023 04:10 AM,19454,14968,Зелёный
575,19 Dec 2022 01:41 AM,6120,10564,Жёлтый
576,21 Jan 2023 11:01 AM,562,15638,Чёрный
577,08 Jan 2023 10:15 AM,196,13041,Голубой
578,27 Jan 2023 01:39 AM,16665,13591,Жёлтый
579,19 Dec 2022 08:31 PM,10212,10279,Жёлтый
580,22 Jan 2023 01:13 AM,2552,12209,Оранжевый
581,07 Jan 2023 06:09 PM,6945,13135,Фиолетовый
582,24 Jan 2023 01:28 PM,503,13072,Фиолетовый
583,02 Jan 2023 02:32 AM,11439,11943,Голубой
584,28 Dec 2022 08:48 AM,5496,10335,Зелёный
585,03 Jan 2023 03:17 AM,18283,15250,Чёрный
586,13 Jan 2023 04:45 PM,5206,14008,Синий
587,09 Feb 2023 10:40 PM,6363,11225,Голубой
588,13 Dec 2022 05:23 PM,12964,13605,Красный
589,24 Jan 2023 04:20 PM,4624,11315,Красный
590,13 Jan 2023 06:11 AM,5312,14968,Жёлтый
591,01 Feb 2023 03:31 PM,18970,12004,Фиолетовый
592,09 Jan 2023 12:32 PM,15098,13318,Синий
593,22 Dec 2022 06:13 AM,8168,11761,Жёлтый
594,15 Dec 2022 05:04 PM,3273,12653,Фиолетовый
595,21 Jan 2023 12:18 PM,3776,10233,Оранжевый
596,01 Feb 2023 06:42 PM,12175,12136,Зелёный
597,31 Dec 2022 02:17 AM,17330,10709,Красный
598,17 Jan 2023 12:35 PM,15188,14778,Оранжевый
599,21 Dec 2022 12:24 AM,4145,13669,Чёрный
600,12 Jan 2023 06:28 AM,15660,12002,Зелёный
601,02 Feb 2023 10:31 AM,7666,11295,Фиолетовый
602,09 Feb 2023 09:25 PM,11169,13595,Жёлтый
603,29 Jan 2023 07:43 AM,5783,14572,Синий
604,31 Dec 2022 09:06 AM,17815,12197,Красный
605,20 Dec 2022 08:27 PM,17594,10936,Красный
606,11 Jan 2023 07:58 PM,5798,14961,Синий
607,29 Jan 2023 07:38 AM,4031,12351,Красный
608,05 Jan 2023 07:04 PM,12039,15159,Чёрный
609,16 Dec 2022 08:09 AM,17876,13748,Зелёный
610,02 Jan 2023 10:46 PM,13102,15269,Зелёный
611,27 Jan 2023 05:33 AM,10099,15587,Красный
612,18 Jan 2023 08:43 PM,14509,12254,Жёлтый
613,08 Feb 2023 06:23 AM,4950,12356,Красный
614,10 Jan 2023 12:52 AM,12135,12754,Фиолетовый
615,15 Jan 2023 05:55 PM,18798,15701,Фиолетовый
616,03 Feb 2023 08:27 AM,15588,13166,Зелёный
617,29 Dec 2022 08:22 AM,19179,12140,Голубой
618,29 Jan 2023 04:10 AM,18254,13588,Фиолетовый
619,25 Jan 2023 10:42 PM,3356,10265,Оранжевый
620,23 Dec 2022 04:25 AM,7931,11137,Зелёный
621,30 Jan 2023 01:13 PM,12541,14741,Фиолетовый
622,21 Dec 2022 10:30 PM,10869,11238,Жёлтый
623,17 Jan 2023 04:13 PM,19975,12350,Фиолетовый
624,31 Jan 2023 07:24 PM,9859,15447,Жёлтый
625,29 Dec 2022 05:58 PM,5145,12470,Жёлтый
626,20 Jan 2023 07:42 PM,15082,12824,Красный
627,07 Jan 2023 01:26 AM,7362,14564,Фиолетовый
628,27 Jan 2023 12:50 AM,16668,15149,Чёрный
629,04 Jan 2023 01:07 PM,849,11887,Оранжевый
630,31 Jan 2023 02:17 AM,954,11348,Голубой
631,05 Jan 2023 12:03 AM,397,10580,Голубой
632,06 Jan 2023 01:00 AM,17371,10417,Зелёный
633,10 Jan 2023 02:58 AM,3840,14800,Чёрный
634,05 Jan 2023 11:44 AM,17830,10933,Жёлтый
635,27 Jan 2023 09:32 AM,6410,12454,Фиолетовый
636,04 Jan 2023 12:54 AM,11895,10650,Зелёный
637,11 Jan 2023 02:29 PM,3498,10031,Чёрный
638,11 Jan 2023 01:23 AM,5402,13638,Жёлтый
639,15 Dec 2022 10:33 PM,9045,13358,Фиолетовый
640,31 Dec 2022 10:26 PM,819,13094,Голубой
641,29 Jan 2023 03:58 PM,4025,11982,Синий
642,24 Dec 2022 12:46 PM,7741,10726,Синий
643,23 Jan 2023 02:12 AM,17442,11757,Зелёный
644,10 Jan 2023 11:04 AM,17758,13990,Красный
645,29 Jan 2023 07:30 AM,17304,11970,Зелёный
646,27 Jan 2023 02:37 AM,11003,11538,Голубой
647,31 Jan 2023 06:09 PM,2768,14302,Голубой
648,05 Feb 2023 06:32 PM,11243,10984,Оранжевый
649,02 Jan 2023 09:58 PM,4143,10815,Оранжевый
650,18 Jan 2023 11:53 PM,9656,11209,Фиолетовый
651,07 Feb 2023 04:51 AM,5920,14354,Красный
652,06 Feb 2023 10:18 AM,3944,13770,Синий
653,18 Dec 2022 08:42 AM,19953,11697,Голубой
654,03 Feb 2023 11:07 PM,19536,12530,Оранжевый
655,13 Dec 2022 03:38 AM,11974,15039,Зелёный
656,15 Jan 2023 04:34 PM,2092,12917,Фиолетовый
657,05 Feb 2023 11:46 PM,2657,10297,Чёрный
658,31 Jan 2023 03:18 PM,7307,12154,Красный
659,07 Jan 2023 09:59 PM,731,10603,Чёрный
660,23 Jan 2023 11:07 PM,14019,13032,Красный
661,26 Jan 2023 10:34 AM,18689,11087,Красный
662,22 Dec 2022 02:20 PM,13255,14970,Чёрный
663,26 Dec 2022 01:58 AM,9235,11874,Оранжевый
664,09 Jan 2023 12:41 PM,16551,14623,Голубой
665,08 Feb 2023 03:24 AM,2682,14573,Оранжевый
666,25 Jan 2023 12:05 PM,19754,10607,Зелёный
667,17 Dec 2022 08:18 PM,10810,13480,Голубой
668,28 Jan 2023 05:33 PM,11226,11597,Оранжевый
669,17 Dec 2022 03:01 PM,16684,15259,Зелёный
670,20 Jan 2023 02:55 AM,3828,11976,Зелёный
671,25 Jan 2023 05:13 AM,15464,13745,Зелёный
672,27 Dec 2022 04:59 PM,8054,11651,Красный
673,14 Dec 2022 04:37 AM,1476,12594,Оранжевый
674,13 Dec 2022 08:33 PM,10295,11678,Оранжевый
675,18 Dec 2022 12:43 PM,1461,11973,Зелёный
676,24 Dec 2022 10:32 AM,12075,14946,Зелёный
677,20 Jan 2023 02:58 AM,10744,13206,Чёрный
678,31 Jan 2023 09:34 AM,19291,12246,Чёрный
679,20 Jan 2023 09:52 PM,7114,10054,Голубой
680,16 Dec 2022 03:23 AM,12472,15153,Голубой
681,24 Dec 2022 05:41 PM,11672,14871,Голубой
682,16 Jan 2023 07:08 AM,15953,12531,Зелёный
683,16 Jan 2023 02:07 PM,11249,14750,Голубой
684,29 Dec 2022 02:21 PM,13226,14458,Голубой
685,13 Jan 2023 05:18 AM,13402,14848,Красный
686,10 Jan 2023 02:52 AM,7585,11435,Голубой
687,12 Jan 2023 10:17 PM,15835,13494,Голубой
688,21 Jan 2023 11:53 AM,19260,15223,Фиолетовый
689,25 Dec 2022 05:04 AM,1870,11227,Красный
690,16 Jan 2023 11:49 PM,8846,10787,Чёрный
691,23 Jan 2023 11:15 AM,11840,11161,Зелёный
692,06 Jan 2023 04:11 PM,14481,10637,Синий
693,24 Dec 2022 08:33 PM,4220,13111,Жёлтый
694,15 Jan 2023 01:32 PM,4805,12329,Чёрный
695,25 Dec 2022 09:30 AM,445,15988,Голубой
696,16 Jan 2023 12:57 AM,10362,11002,Синий
697,09 Jan 2023 10:24 PM,17223,13753,Голубой
698,25 Jan 2023 12:42 AM,16594,12429,Жёлтый
699,13 Jan 2023 02:54 AM,6618,11043,Чёрный
700,16 Dec 2022 06:05 PM,8870,14082,Зелёный
701,26 Jan 2023 09:23 AM,11447,14022,Голубой
702,11 Jan 2023 01:08 PM,12113,14455,Жёлтый
703,19 Dec 2022 04:16 AM,815,11348,Чёрный
704,03 Jan 2023 07:04 PM,14696,13181,Красный
705,06 Feb 2023 12:50 AM,15951,14548,Голубой
706,01 Jan 2023 01:06 PM,4056,15635,Жёлтый
707,10 Jan 2023 06:26 AM,18278,12690,Голубой
708,17 Dec 2022 09:21 PM,2604,11457,Голубой
709,11 Jan 2023 10:26 AM,4980,14836,Красный
710,24 Dec 2022 12:53 AM,11943,14308,Зелёный
711,17 Jan 2023 04:08 AM,14962,12874,Синий
712,27 Dec 2022 07:33 AM,2417,11955,Оранжевый
713,25 Dec 2022 07:55 PM,9140,12801,Синий
714,30 Dec 2022 11:08 AM,988,13110,Голубой
715,17 Dec 2022 10:02 PM,2782,10508,Синий
716,29 Dec 2022 08:12 PM,16163,12549,Красный
717,25 Jan 2023 07:42 PM,11781,12254,Оранжевый
718,06 Jan 2023 11:53 AM,13355,13254,Оранжевый
719,07 Feb 2023 10:53 PM,5260,10442,Зелёный
720,10 Jan 2023 11:31 AM,9350,10465,Оранжевый
721,28 Jan 2023 10:36 AM,11536,14058,Жёлтый
722,17 Jan 2023 02:02 AM,12643,12153,Синий
723,22 Jan 2023 11:33 AM,13208,13972,Синий
724,21 Dec 2022 03:44 PM,8896,11488,Красный
725,31 Jan 2023 01:39 AM,11326,10207,Фиолетовый
726,09 Jan 2023 02:14 PM,13317,13637,Чёрный
727,18 Dec 2022 08:55 AM,15773,11723,Жёлтый
728,01 Jan 2023 03:04 AM,19767,11083,Голубой
729,20 Jan 2023 03:22 AM,15977,10426,Фиолетовый
730,17 Dec 2022 07:59 PM,18343,14504,Красный
731,18 Dec 2022 09:07 AM,9905,11557,Чёрный
732,23 Jan 2023 03:11 AM,19928,13750,Красный
733,16 Dec 2022 06:02 PM,661,14204,Зелёный
734,01 Jan 2023 09:22 AM,8729,15821,Красный
735,25 Jan 2023 12:00 PM,4969,11159,Оранжевый
736,07 Feb 2023 06:57 AM,10554,12121,Чёрный
737,19 Jan 2023 05:55 PM,4940,15646,Чёрный
738,22 Jan 2023 12:07 AM,8935,15444,Чёрный
739,28 Dec 2022 10:58 AM,6484,15900,Жёлтый
740,15 Dec 2022 06:55 AM,12726,12193,Зелёный
741,01 Jan 2023 03:44 AM,11650,14681,Зелёный
742,08 Feb 2023 01:39 AM,19745,15489,Фиолетовый
743,08 Jan 2023 10:08 PM,544,11434,Красный
744,14 Dec 2022 01:10 AM,1265,10148,Оранжевый
745,18 Dec 2022 12:43 AM,16395,11620,Чёрный
746,31 Jan 2023 03:30 PM,11606,12555,Чёрный
747,25 Jan 2023 04:47 AM,15197,11951,Зелёный
748,13 Dec 2022 03:13 AM,5524,15117,Голубой
749,27 Jan 2023 08:25 AM,9621,13771,Синий
750,13 Dec 2022 05:13 PM,16213,12472,Фиолетовый
751,25 Jan 2023 02:01 PM,18721,12959,Зелёный
752,27 Dec 2022 04:47 PM,5956,11320,Зелёный
753,19 Jan 2023 03:28 PM,17324,13978,Зелёный
754,09 Feb 2023 02:13 AM,984,13340,Оранжевый
755,12 Jan 2023 12:39 PM,1173,15817,Красный
756,02 Jan 2023 07:47 PM,1139,11103,Зелёный
757,13 Dec 2022 08:55 PM,17340,14451,Жёлтый
758,23 Jan 2023 08:11 PM,6282,15034,Зелёный
759,09 Feb 2023 09:35 PM,1472,12640,Оранжевый
760,27 Jan 2023 12:33 PM,1860,10558,Голубой
761,09 Jan 2023 12:47 AM,17441,15774,Голубой
762,07 Feb 2023 01:41 PM,8300,13130,Зелёный
763,20 Jan 2023 05:01 AM,9705,13980,Жёлтый
764,20 Jan 2023 12:27 PM,9087,14280,Фиолетовый
765,05 Jan 2023 10:18 PM,4543,12352,Оранжевый
766,21 Jan 2023 11:04 PM,5449,13410,Голубой
767,01 Jan 2023 07:54 AM,5919,13457,Оранжевый
768,19 Jan 2023 09:19 AM,3783,11986,Оранжевый
769,20 Dec 2022 03:19 PM,9425,11556,Жёлтый
770,14 Dec 2022 06:54 AM,5306,14358,Жёлтый
771,08 Feb 2023 07:17 AM,17155,14836,Фиолетовый
772,24 Jan 2023 05:47 AM,1551,14490,Зелёный
773,25 Dec 2022 07:49 AM,1525,11714,Красный
774,12 Jan 2023 03:10 AM,12121,14590,Чёрный
775,13 Dec 2022 05:29 PM,10779,10957,Красный
776,11 Jan 2023 10:29 AM,18747,13961,Зелёный
777,23 Dec 2022 08:25 AM,13046,12695,Красный
778,27 Dec 2022 12:37 AM,11337,15219,Голубой
779,23 Dec 2022 10:20 PM,13752,11397,Зелёный
780,06 Feb 2023 10:59 AM,14833,11153,Зелёный
781,31 Jan 2023 11:06 PM,9776,14454,Голубой
782,03 Feb 2023 08:15 PM,10205,15928,Оранжевый
783,27 Dec 2022 03:55 PM,1620,12758,Чёрный
784,09 Feb 2023 01:05 PM,15534,13790,Зелёный
785,28 Dec 2022 12:44 AM,7994,11885,Зелёный
786,26 Dec 2022 08:38 PM,15916,12629,Жёлтый
787,28 Jan 2023 04:45 AM,3376,13524,Голубой
788,28 Dec 2022 08:17 PM,10168,12087,Чёрный
789,08 Feb 2023 09:50 PM,6467,15201,Чёрный
790,30 Jan 2023 09:32 AM,10267,14071,Красный
791,14 Jan 2023 10:03 PM,12313,13311,Фиолетовый
792,10 Jan 2023 11:08 PM,11743,12463,Жёлтый
793,17 Jan 2023 05:06 PM,7794,14272,Жёлтый
794,17 Dec 2022 05:04 PM,118,12055,Голубой
795,30 Jan 2023 02:42 PM,15721,10975,Жёлтый
796,27 Jan 2023 05:40 PM,19834,13412,Синий
797,16 Jan 2023 06:27 AM,637,10650,Оранжевый
798,25 Jan 2023 09:57 AM,11806,14903,Чёрный
799,01 Feb 2023 01:46 AM,14987,14428,Оранжевый
800,18 Jan 2023 01:21 AM,643,12364,Зелёный
801,14 Dec 2022 01:32 AM,5328,14915,Синий
802,09 Feb 2023 03:06 PM,6666,12933,Жёлтый
803,08 Jan 2023 05:40 AM,9057,11058,Оранжевый
804,12 Jan 2023 09:27 AM,7211,10401,Чёрный
805,09 Feb 2023 04:28 AM,16005,10355,Голубой
806,05 Feb 2023 04:20 PM,11660,13173,Голубой
807,18 Dec 2022 12:03 PM,9472,12921,Красный
808,31 Jan 2023 02:39 AM,19451,12412,Синий
809,27 Jan 2023 02:31 PM,14933,11359,Синий
810,05 Feb 2023 12:21 PM,5532,11780,Синий
811,26 Dec 2022 10:02 PM,9385,13519,Жёлтый
812,06 Jan 2023 01:02 AM,12665,13036,Зелёный
813,23 Jan 2023 01:54 AM,6152,12024,Зелёный
814,26 Jan 2023 12:53 PM,17735,13669,Фиолетовый
815,15 Dec 2022 07:46 AM,18807,12933,Голубой
816,09 Jan 2023 03:03 PM,2041,14069,Фиолетовый
817,29 Dec 2022 12:04 AM,15904,12390,Чёрный
818,28 Jan 2023 11:51 PM,16641,14996,Оранжевый
819,24 Jan 2023 10:07 AM,16726,15614,Красный
820,12 Jan 2023 11:42 AM,11933,15339,Голубой
821,18 Dec 2022 10:24 PM,490,10884,Оранжевый
822,12 Jan 2023 04:07 AM,13980,13248,Красный
823,23 Dec 2022 11:27 PM,9085,14213,Голубой
824,28 Jan 2023 05:37 AM,6145,14204,Чёрный
825,30 Jan 2023 08:56 PM,10525,13012,Фиолетовый
826,09 Jan 2023 04:19 AM,2463,11141,Синий
827,15 Dec 2022 08:35 AM,10422,13009,Зелёный
828,08 Feb 2023 05:28 AM,16720,10734,Фиолетовый
829,31 Jan 2023 10:06 PM,8719,11124,Голубой
830,26 Dec 2022 07:33 PM,16389,12470,Жёлтый
831,24 Jan 2023 07:53 PM,3194,13571,Чёрный
832,31 Dec 2022 12:08 PM,13200,15499,Оранжевый
833,31 Jan 2023 03:31 AM,17788,15030,Синий
834,18 Jan 2023 04:20 PM,12799,12624,Синий
835,28 Dec 2022 04:19 AM,5841,15765,Оранжевый
836,11 Jan 2023 03:45 PM,16584,11615,Голубой
837,15 Dec 2022 07:09 AM,7918,11875,Чёрный
838,06 Jan 2023 06:34 AM,6258,15381,Оранжевый
839,23 Dec 2022 02:39 PM,12413,14932,Синий
840,11 Jan 2023 02:40 AM,4280,12906,Жёлтый
841,24 Dec 2022 11:54 AM,6369,11395,Чёрный
842,02 Jan 2023 10:51 PM,6213,10696,Синий
843,16 Jan 2023 03:01 AM,16509,10763,Синий
844,21 Jan 2023 05:46 AM,4721,13792,Красный
845,19 Dec 2022 07:03 PM,15758,15521,Жёлтый
846,01 Jan 2023 06:44 PM,17666,11731,Фиолетовый
847,29 Jan 2023 06:07 PM,2594,11989,Оранжевый
848,21 Jan 2023 04:20 PM,12417,12320,Жёлтый
849,17 Dec 2022 04:16 AM,12065,14166,Зелёный
850,20 Jan 2023 03:13 AM,11384,15599,Жёлтый
851,14 Jan 2023 12:35 AM,5690,11219,Зелёный
852,14 Jan 2023 05:28 AM,3668,11704,Фиолетовый
853,24 Jan 2023 04:23 PM,3137,11996,Фиолетовый
854,27 Dec 2022 09:49 PM,5819,15624,Фиолетовый
855,17 Dec 2022 06:15 PM,13635,10712,Голубой
856,05 Feb 2023 05:53 PM,1847,15765,Оранжевый
857,04 Jan 2023 07:07 PM,8394,12880,Зелёный
858,07 Feb 2023 04:18 AM,14915,15149,Красный
859,17 Jan 2023 06:27 AM,5818,14772,Голубой
860,18 Jan 2023 08:32 AM,1482,10694,Жёлтый
861,12 Jan 2023 11:33 PM,7121,14560,Фиолетовый
862,18 Dec 2022 11:17 AM,588,13632,Чёрный
863,29 Jan 2023 03:57 AM,14618,15253,Синий
864,29 Dec 2022 10:20 PM,2824,11356,Оранжевый
865,09 Jan 2023 01:40 PM,18192,15323,Красный
866,05 Jan 2023 05:32 PM,13900,13376,Синий
867,01 Feb 2023 12:02 PM,14915,12513,Голубой
868,05 Feb 2023 02:18 PM,11919,15148,Чёрный
869,18 Dec 2022 10:35 PM,1353,10512,Синий
